player_id,name,team,role,age,appearances_last_season,starts_last_season,minutes_last_season,goals_last_season,assists_last_season,clean_sheets_last_season,goals_conceded_last_season,saves_last_season,penalties_scored_last_season,average_rating_last_season,fantasy_average_last_season,injury_risk,injury_risk_available,starting_probability,growth_potential,set_piece_level,data_source,notes,yellow_cards_last_season,red_cards_last_season
368138,Mateusz Kowalski,Parma,A,20,1,1,57,0,0,0,0,0,0,6.3,6.3,0.2,False,0.89,95,0,api_football_fixtures_2024,,0,0
30513,Ben Lhassine Kone,Como,C,25,4,0,53,0,0,0,0,0,0,6.636,6.51,0.2,False,0.044,68,0,api_football_fixtures_2024,,1,0
339872,Vasilije Adžić,Juventus,C,19,6,0,50,0,0,0,0,0,0,6.65,6.65,0.2,False,0.028,95,0,api_football_fixtures_2024,,0,0
30875,Mattia Valoti,Monza,C,32,5,0,48,0,0,0,0,0,0,6.457,6.36,0.2,False,0.032,38,0,api_football_fixtures_2024,,1,0
471649,Saad El Haddad,Venezia,C,20,3,0,33,0,0,0,0,0,0,6.373,6.37,0.2,False,0.037,95,0,api_football_fixtures_2024,,0,0
237,Gastón Pereiro,Genoa,C,30,2,0,29,0,0,0,0,0,0,6.7,6.7,0.2,False,0.048,48,0,api_football_fixtures_2024,,0,0
22169,Wylan Cyprien,Parma,C,30,2,0,26,0,0,0,0,0,0,6.546,6.55,0.2,False,0.043,48,0,api_football_fixtures_2024,,0,0
30506,Daniele Baselli,Como,C,33,2,1,23,0,0,0,0,0,0,6.6,6.6,0.2,False,0.388,28,0,api_football_fixtures_2024,,0,0
443501,Federico Cassa,Atalanta,C,19,2,0,23,0,0,0,0,0,0,6.909,6.91,0.2,False,0.038,95,0,api_football_fixtures_2024,,0,0
319919,Oussama El Azzouzi,Bologna,C,24,2,0,21,0,0,0,0,0,0,6.805,6.8,0.2,False,0.035,78,0,api_football_fixtures_2024,,0,0
419423,Alberto Manzoni,Atalanta,C,20,1,0,14,0,0,0,0,0,0,6.6,6.6,0.2,False,0.047,95,0,api_football_fixtures_2024,,0,0
40563,Filip Marchwiński,Lecce,C,23,1,0,14,0,0,0,0,0,0,6.7,6.7,0.2,False,0.047,78,0,api_football_fixtures_2024,,0,0
327897,Arijon Ibrahimović,Lazio,C,20,1,0,11,0,0,0,0,0,0,6.2,6.2,0.2,False,0.037,95,0,api_football_fixtures_2024,,0,0
172,Dele Alli,Como,C,29,1,0,10,0,0,0,0,0,0,5.6,4.6,0.2,False,0.033,48,0,api_football_fixtures_2024,,0,1
409411,Ali Jasim Elaibi,Como,A,21,2,0,9,0,0,0,0,0,0,6.5,6.5,0.2,False,0.015,88,0,api_football_fixtures_2024,,0,0
30551,Nunzio Lella,Venezia,C,25,1,0,8,0,0,0,0,0,0,6.7,6.7,0.2,False,0.027,68,0,api_football_fixtures_2024,,0,0
15719,Oliver Abildgaard,Como,C,29,1,0,7,0,0,0,0,0,0,0.0,0.0,0.2,False,0.023,48,0,api_football_fixtures_2024,,0,0
1807,Evan Ndicka,AS Roma,D,26,38,38,3429,0,1,16,0,0,0,7.087,7.09,0.2,False,1.0,68,0,api_football_fixtures_2024,,2,0
127035,Federico Baschirotto,Lecce,D,29,38,38,3420,2,0,9,0,0,0,6.932,7.05,0.2,False,1.0,48,0,api_football_fixtures_2024,,3,0
1314,Amir Rrahmani,Napoli,D,31,38,38,3407,1,3,19,0,0,0,7.295,7.43,0.2,False,0.999,38,0,api_football_fixtures_2024,,2,0
31042,Giovanni Di Lorenzo,Napoli,D,32,37,37,3330,3,2,18,0,0,0,7.205,7.42,0.2,False,1.0,38,0,api_football_fixtures_2024,,6,0
319,Sebastiano Luperto,Cagliari,D,29,36,36,3249,1,3,7,0,0,0,6.845,6.96,0.2,False,1.0,48,0,api_football_fixtures_2024,,4,0
30425,Gianluca Mancini,AS Roma,D,29,37,36,3153,2,0,14,0,0,0,7.012,7.07,0.2,False,0.965,48,0,api_football_fixtures_2024,,8,0
37651,Jay Idzes,Venezia,D,25,35,35,3128,1,0,6,0,0,0,6.809,6.82,0.2,False,0.998,68,0,api_football_fixtures_2024,,5,0
41144,Dodô,Fiorentina,D,27,35,35,3119,0,5,7,0,0,0,7.006,7.04,0.2,False,0.997,58,0,api_football_fixtures_2024,,8,0
25914,Aarón Martín,Genoa,D,28,36,35,3088,0,8,7,0,0,0,7.072,7.22,0.2,False,0.966,58,0,api_football_fixtures_2024,,5,0
31642,Luca Ranieri,Fiorentina,D,26,36,35,3077,1,3,12,0,0,0,6.991,7.06,0.2,False,0.965,68,0,api_football_fixtures_2024,,7,0
200,Gabriele Zappa,Cagliari,D,26,37,35,3062,2,0,5,0,0,0,6.821,6.93,0.2,False,0.938,68,0,api_football_fixtures_2024,,4,0
35544,Johan Vásquez,Genoa,D,27,36,34,3041,3,0,10,0,0,0,7.146,7.27,0.2,False,0.943,58,0,api_football_fixtures_2024,,9,0
37604,Sam Beukema,Bologna,D,27,35,33,3016,0,1,11,0,0,0,7.008,7.02,0.2,False,0.947,58,0,api_football_fixtures_2024,,1,0
833,Jaka Bijol,Udinese,D,26,34,34,2964,1,0,8,0,0,0,6.957,6.82,0.2,False,0.991,68,0,api_football_fixtures_2024,,13,1
30420,Enrico Del Prato,Parma,D,26,34,32,2946,4,0,4,0,0,0,7.01,7.25,0.2,False,0.948,68,0,api_football_fixtures_2024,,8,0
342063,Diego Coppola,Verona,D,22,34,33,2926,2,0,8,0,0,0,6.932,6.96,0.2,False,0.966,88,0,api_football_fixtures_2024,,10,0
91358,Emanuele Valeri,Parma,D,27,35,34,2878,2,6,4,0,0,1,6.874,7.2,0.2,False,0.954,58,1,api_football_fixtures_2024,,1,0
122468,Saul Coco,Torino,D,26,32,32,2847,2,0,9,0,0,0,6.999,7.03,0.2,False,0.997,68,0,api_football_fixtures_2024,,10,0
162952,Mario Gila Fuentes,Lazio,D,25,32,31,2742,1,0,8,0,0,0,7.033,7.0,0.2,False,0.964,68,0,api_football_fixtures_2024,,8,0
46792,Pablo Marí,Monza,D,32,32,31,2727,0,0,6,0,0,0,7.063,6.94,0.2,False,0.962,38,0,api_football_fixtures_2024,,6,1
47300,Theo Hernández,AC Milan,D,28,33,30,2696,4,3,7,0,0,0,7.251,7.61,0.2,False,0.909,58,1,api_football_fixtures_2024,,4,1
1632,Alessio Romagnoli,Lazio,D,30,32,31,2674,2,0,5,0,0,0,7.043,7.11,0.2,False,0.957,48,0,api_football_fixtures_2024,,4,2
30421,Berat Djimsiti,Atalanta,D,32,34,32,2652,1,2,9,0,0,0,7.154,7.21,0.2,False,0.919,38,0,api_football_fixtures_2024,,6,0
26301,Marc-Oliver Kempf,Como,D,30,31,30,2617,0,0,6,0,0,0,7.058,6.93,0.2,False,0.959,48,0,api_football_fixtures_2024,,6,1
31543,Antonino Gallo,Lecce,D,25,31,31,2615,0,2,9,0,0,0,6.961,6.94,0.2,False,0.981,68,0,api_football_fixtures_2024,,3,1
1929,Jhon Lucumí,Bologna,D,27,32,29,2613,0,1,10,0,0,0,6.951,6.83,0.2,False,0.907,58,0,api_football_fixtures_2024,,8,1
2484,Yerry Mina,Cagliari,D,31,31,31,2585,1,0,5,0,0,0,7.124,7.09,0.2,False,0.978,38,0,api_football_fixtures_2024,,6,1
180510,Mattia Viti,Empoli,D,23,30,30,2576,1,0,6,0,0,0,6.851,6.9,0.2,False,0.986,78,0,api_football_fixtures_2024,,3,0
318053,Saba Goglichidze,Empoli,D,21,33,29,2546,0,1,4,0,0,0,6.695,6.65,0.2,False,0.872,88,0,api_football_fixtures_2024,,3,1
31073,Edoardo Goldaniga,Como,D,32,32,28,2543,1,0,7,0,0,0,6.738,6.61,0.2,False,0.877,38,0,api_football_fixtures_2024,,12,1
30422,Robin Gosens,Fiorentina,D,31,32,29,2527,5,5,7,0,0,0,7.139,7.67,0.2,False,0.898,38,0,api_football_fixtures_2024,,6,0
14329,Ardian Ismajli,Empoli,D,29,29,29,2510,0,0,5,0,0,0,7.072,7.02,0.2,False,0.989,48,0,api_football_fixtures_2024,,3,0
21636,Frédéric Guilbert,Lecce,D,31,31,31,2451,0,1,9,0,0,0,6.901,6.82,0.2,False,0.964,38,0,api_football_fixtures_2024,,3,2
30501,Armando Izzo,Monza,D,33,30,28,2444,1,1,3,0,0,0,6.882,6.82,0.2,False,0.925,28,0,api_football_fixtures_2024,,12,0
31009,Alessandro Bastoni,Inter,D,26,33,31,2420,1,5,14,0,0,0,7.292,7.41,0.2,False,0.902,68,0,api_football_fixtures_2024,,6,1
47254,Mathías Olivera,Napoli,D,28,32,26,2371,0,2,14,0,0,0,7.132,7.13,0.2,False,0.816,58,0,api_football_fixtures_2024,,4,0
1844,Adam Marušić,Lazio,D,33,35,26,2341,4,0,4,0,0,0,6.802,7.13,0.2,False,0.743,28,0,api_football_fixtures_2024,,1,0
2553,Guillermo Maripán,Torino,D,31,28,27,2341,1,1,6,0,0,0,7.014,7.05,0.2,False,0.954,38,0,api_football_fixtures_2024,,4,1
162188,Pierre Kalulu,Juventus,D,25,29,25,2335,1,0,10,0,0,0,7.003,7.04,0.2,False,0.872,68,0,api_football_fixtures_2024,,2,1
137976,Isak Hien,Atalanta,D,26,30,27,2325,0,0,11,0,0,0,6.945,6.78,0.2,False,0.888,68,0,api_football_fixtures_2024,,10,0
134,Juan Miranda,Bologna,D,25,31,25,2291,0,6,8,0,0,0,7.197,7.29,0.2,False,0.811,68,0,api_football_fixtures_2024,,4,1
22222,Zeki Çelik,AS Roma,D,28,31,27,2261,0,2,8,0,0,0,7.041,7.02,0.2,False,0.853,58,0,api_football_fixtures_2024,,5,0
127011,Andrea Cambiaso,Juventus,D,25,33,25,2222,2,3,10,0,0,0,7.11,7.32,0.2,False,0.755,68,0,api_football_fixtures_2024,,4,0
268341,Federico Gatti,Juventus,D,27,30,26,2213,1,0,12,0,0,0,7.07,7.14,0.2,False,0.853,58,0,api_football_fixtures_2024,,2,0
396637,Pietro Comuzzo,Fiorentina,D,20,33,24,2202,1,0,7,0,0,0,6.939,6.95,0.2,False,0.732,95,0,api_football_fixtures_2024,,5,0
193270,Andrea Carboni,Monza,D,24,26,25,2196,0,1,2,0,0,0,6.831,6.77,0.2,False,0.955,78,0,api_football_fixtures_2024,,5,0
56473,Matteo Gabbia,AC Milan,D,26,26,24,2161,2,0,10,0,0,0,7.071,7.22,0.2,False,0.923,68,0,api_football_fixtures_2024,,4,0
291589,Kialonda Gaspar,Lecce,D,28,24,24,2143,0,1,6,0,0,0,7.135,7.11,0.2,False,0.998,58,0,api_football_fixtures_2024,,3,0
162141,Koni De Winter,Genoa,D,23,25,23,2133,3,0,7,0,0,0,6.831,7.07,0.2,False,0.928,78,0,api_football_fixtures_2024,,6,0
31137,Stefano Sabelli,Genoa,D,32,34,23,2069,0,2,5,0,0,0,6.783,6.8,0.2,False,0.676,38,0,api_football_fixtures_2024,,3,0
180763,Botond Balogh,Parma,D,23,29,23,2053,0,1,4,0,0,0,6.916,6.86,0.2,False,0.791,78,0,api_football_fixtures_2024,,5,0
342019,Daniele Ghilardi,Verona,D,22,24,21,2031,0,0,5,0,0,0,6.9,6.71,0.2,False,0.895,88,0,api_football_fixtures_2024,,7,1
31226,Alessandro Buongiorno,Napoli,D,26,22,22,1926,1,0,11,0,0,0,7.19,7.28,0.2,False,0.992,68,0,api_football_fixtures_2024,,2,0
18799,Adam Masina,Torino,D,31,28,20,1925,1,2,6,0,0,0,6.964,7.05,0.2,False,0.729,38,0,api_football_fixtures_2024,,5,0
1442,Sead Kolašinac,Atalanta,D,32,23,23,1910,0,2,8,0,0,0,7.01,6.94,0.2,False,0.977,38,0,api_football_fixtures_2024,,7,0
45826,Strahinja Pavlović,AC Milan,D,24,24,21,1869,2,1,7,0,0,0,7.183,7.37,0.2,False,0.872,78,0,api_football_fixtures_2024,,3,1
30921,Paweł Dawidowicz,Verona,D,30,26,24,1852,0,0,5,0,0,0,6.655,6.48,0.2,False,0.884,48,0,api_football_fixtures_2024,,7,1
40582,Sebastian Walukiewicz,Torino,D,25,31,22,1848,0,0,5,0,0,0,6.757,6.66,0.2,False,0.695,68,0,api_football_fixtures_2024,,6,0
32034,Alberto Dossena,Como,D,27,23,20,1829,0,2,1,0,0,0,6.84,6.86,0.2,False,0.874,58,0,api_football_fixtures_2024,,1,1
8586,Mërgim Vojvoda,Torino,D,30,28,20,1826,1,2,6,0,0,0,6.864,6.94,0.2,False,0.717,48,0,api_football_fixtures_2024,,6,0
163189,Malick Thiaw,AC Milan,D,24,22,19,1803,0,0,7,0,0,0,7.001,6.96,0.2,False,0.878,78,0,api_football_fixtures_2024,,2,0
281495,Thomas Kristensen,Udinese,D,23,24,19,1770,1,0,4,0,0,0,6.747,6.77,0.2,False,0.8,78,0,api_football_fixtures_2024,,5,0
288,Alberto Moreno,Como,D,33,24,21,1741,0,0,3,0,0,0,6.747,6.66,0.2,False,0.854,28,0,api_football_fixtures_2024,,4,0
181806,Nicolò Savona,Juventus,D,22,28,19,1726,2,1,6,0,0,0,6.856,7.02,0.2,False,0.68,88,0,api_football_fixtures_2024,,5,0
194,Stefan de Vrij,Inter,D,33,26,18,1719,3,0,10,0,0,0,7.197,7.5,0.2,False,0.705,28,0,api_football_fixtures_2024,,2,0
1836,Francesco Acerbi,Inter,D,37,23,20,1714,0,1,4,0,0,0,7.198,7.24,0.2,False,0.857,18,0,api_football_fixtures_2024,,0,0
41577,Nuno Tavares,Lazio,D,25,23,22,1699,0,8,4,0,0,0,7.088,7.31,0.2,False,0.916,68,0,api_football_fixtures_2024,,4,1
10238,Carlos Augusto,Inter,D,26,29,15,1681,3,2,3,0,0,0,7.262,7.62,0.2,False,0.555,68,0,api_football_fixtures_2024,,1,0
656,Oumar Solet,Udinese,D,25,19,19,1674,1,2,6,0,0,0,7.259,7.39,0.2,False,0.994,68,0,api_football_fixtures_2024,,3,1
24953,Yann Bisseck,Inter,D,25,27,17,1645,3,2,6,0,0,0,7.087,7.42,0.2,False,0.644,68,0,api_football_fixtures_2024,,4,0
19209,Fikayo Tomori,AC Milan,D,28,22,19,1611,0,1,4,0,0,0,6.995,6.9,0.2,False,0.849,58,0,api_football_fixtures_2024,,4,1
30396,Cristiano Biraghi,Torino,D,33,23,18,1600,1,0,4,0,0,0,7.14,7.25,0.2,False,0.78,28,0,api_football_fixtures_2024,,1,0
2725,Benjamin Pavard,Inter,D,29,23,18,1584,0,1,6,0,0,0,7.113,7.07,0.2,False,0.777,48,0,api_football_fixtures_2024,,4,0
6221,Lautaro Valenti,Parma,D,26,20,18,1557,1,0,5,0,0,0,6.856,6.81,0.2,False,0.889,68,0,api_football_fixtures_2024,,6,1
862,Leonardo Spinazzola,Napoli,D,32,27,17,1536,1,1,5,0,0,0,6.988,7.12,0.2,False,0.63,38,0,api_football_fixtures_2024,,1,0
41371,Fali Candé,Venezia,D,27,17,17,1530,1,1,4,0,0,0,6.941,7.06,0.2,False,1.0,58,0,api_football_fixtures_2024,,4,0
30736,Mattia Bani,Genoa,D,32,20,19,1511,0,0,6,0,0,0,6.857,6.78,0.2,False,0.917,38,0,api_football_fixtures_2024,,3,0
31521,Alessandro Vogliacco,Parma,D,27,22,18,1488,2,0,3,0,0,0,6.801,6.96,0.2,False,0.798,58,0,api_football_fixtures_2024,,5,0
30866,Manuel Lazzari,Lazio,D,32,25,16,1415,0,1,2,0,0,0,6.9,6.88,0.2,False,0.637,38,0,api_football_fixtures_2024,,3,0
23253,Gaby Jean,Lecce,D,25,19,16,1387,0,0,3,0,0,0,6.678,6.68,0.2,False,0.833,68,0,api_football_fixtures_2024,,0,0
1566,Emerson Royal,AC Milan,D,26,17,16,1382,0,0,7,0,0,0,7.138,6.99,0.2,False,0.93,68,0,api_football_fixtures_2024,,5,0
1084,Marin Pongračić,Fiorentina,D,28,20,14,1368,0,0,5,0,0,0,6.776,6.65,0.2,False,0.718,58,0,api_football_fixtures_2024,,3,1
7090,Michael Svoboda,Venezia,D,27,16,15,1314,1,0,1,0,0,0,6.828,6.98,0.2,False,0.93,58,0,api_football_fixtures_2024,,1,0
330437,Álex Jiménez,AC Milan,D,20,22,14,1270,0,1,2,0,0,0,6.921,6.83,0.2,False,0.638,95,0,api_football_fixtures_2024,,6,0
129119,Ignace Van der Brempt,Como,D,23,20,14,1264,0,1,2,0,0,0,6.95,6.93,0.2,False,0.701,78,0,api_football_fixtures_2024,,3,0
409047,Giovanni Leoni,Parma,D,19,17,14,1203,1,0,2,0,0,0,6.754,6.78,0.2,False,0.812,95,0,api_football_fixtures_2024,,3,1
18797,Christian Kabasele,Udinese,D,34,16,12,1163,2,0,4,0,0,0,7.157,7.53,0.2,False,0.767,28,0,api_football_fixtures_2024,,0,0
47985,Emil Holm,Bologna,D,25,21,12,1137,1,1,4,0,0,0,7.184,7.3,0.2,False,0.58,68,0,api_football_fixtures_2024,,3,0
311071,Nicolás Valentini,Verona,D,24,14,13,1132,0,0,3,0,0,0,7.126,6.88,0.2,False,0.92,78,0,api_football_fixtures_2024,,5,1
48119,Odilon Kossounou,Atalanta,D,24,18,12,1125,0,0,2,0,0,0,6.719,6.69,0.2,False,0.675,78,0,api_football_fixtures_2024,,1,0
373825,Joel Schingtienne,Venezia,D,23,16,12,1121,0,0,2,0,0,0,6.524,6.46,0.2,False,0.759,78,0,api_football_fixtures_2024,,2,0
26095,Marin Šverko,Venezia,D,27,16,12,1119,1,0,1,0,0,0,6.783,6.88,0.2,False,0.758,58,0,api_football_fixtures_2024,,3,0
711,Stefan Posch,Bologna,D,28,19,11,1110,0,0,4,0,0,0,7.002,6.98,0.2,False,0.6,58,0,api_football_fixtures_2024,,1,0
193,Danilo D'Ambrosio,Monza,D,37,20,12,1095,0,1,1,0,0,0,6.76,6.71,0.2,False,0.602,18,0,api_football_fixtures_2024,,2,1
336671,Renato Veiga,Juventus,C,22,13,12,1094,0,1,4,0,0,0,7.254,7.25,0.2,False,0.927,88,0,api_football_fixtures_2024,,2,0
30428,José Luis Palomino,Cagliari,D,35,18,10,1091,1,0,3,0,0,0,6.897,6.98,0.2,False,0.591,18,0,api_football_fixtures_2024,,3,0
128338,Woyo Coulibaly,Parma,D,26,14,12,1085,0,1,0,0,0,0,6.601,6.57,0.2,False,0.858,68,0,api_football_fixtures_2024,,1,1
321744,Adam Obert,Cagliari,D,23,21,13,1076,1,1,0,0,0,0,6.792,6.89,0.2,False,0.604,78,0,api_football_fixtures_2024,,4,0
774,Juan Jesus,Napoli,D,34,15,12,1074,0,1,4,0,0,0,6.956,6.96,0.2,False,0.799,28,0,api_football_fixtures_2024,,2,0
30554,Luca Pellegrini,Lazio,D,26,22,10,1073,0,4,3,0,0,0,7.109,7.18,0.2,False,0.481,68,0,api_football_fixtures_2024,,5,0
30526,Giangiacomo Magnani,Verona,D,30,17,11,1072,1,0,0,0,0,0,6.706,6.82,0.2,False,0.663,48,0,api_football_fixtures_2024,,2,0
388547,Luca Marianucci,Empoli,D,21,18,12,1068,0,0,1,0,0,0,6.833,6.78,0.2,False,0.664,88,0,api_football_fixtures_2024,,0,1
30498,Lorenzo De Silvestri,Bologna,D,37,18,13,1065,1,0,4,0,0,0,6.784,6.92,0.2,False,0.703,18,0,api_football_fixtures_2024,,1,0
30553,Charalampos Lykogiannīs,Bologna,D,32,17,12,1050,0,4,2,0,0,0,7.002,7.15,0.2,False,0.7,38,0,api_football_fixtures_2024,,3,0
31099,Nicolò Casale,Bologna,D,27,17,11,1046,0,1,2,0,0,0,6.873,6.9,0.2,False,0.658,58,0,api_football_fixtures_2024,,1,0
336560,Álex Valle,Como,D,21,15,12,1034,0,0,2,0,0,0,6.915,6.85,0.2,False,0.79,88,0,api_football_fixtures_2024,,2,0
19263,Lloyd Kelly,Juventus,D,27,12,11,1015,0,0,5,0,0,0,6.923,6.88,0.2,False,0.924,58,0,api_football_fixtures_2024,,1,0
30770,Antonio Candela,Venezia,D,25,14,12,1011,0,1,1,0,0,0,6.637,6.64,0.2,False,0.841,68,0,api_football_fixtures_2024,,2,0
125715,Flavius Daniliuc,Verona,D,24,18,9,1004,0,0,1,0,0,0,6.556,6.56,0.2,False,0.536,78,0,api_football_fixtures_2024,,0,0
1627,Davide Calabria,Bologna,D,29,18,11,976,0,1,3,0,0,0,6.965,6.94,0.2,False,0.609,48,0,api_football_fixtures_2024,,3,0
501,Mats Hummels,AS Roma,D,37,14,11,918,0,0,5,0,0,0,7.129,7.09,0.2,False,0.769,18,0,api_football_fixtures_2024,,1,0
316517,Alan Matturro,Genoa,D,21,13,9,902,0,0,2,0,0,0,6.715,6.64,0.2,False,0.716,88,0,api_football_fixtures_2024,,2,0
6050,Lautaro Giannetti,Udinese,D,32,15,11,882,1,0,1,0,0,0,6.941,7.01,0.2,False,0.709,38,0,api_football_fixtures_2024,,4,0
30615,Luca Caldirola,Monza,D,34,14,10,876,0,0,1,0,0,0,6.753,6.61,0.2,False,0.709,28,0,api_football_fixtures_2024,,4,0
858,Mattia De Sciglio,Empoli,D,33,16,7,781,1,0,1,0,0,0,6.634,6.82,0.2,False,0.469,28,0,api_football_fixtures_2024,,0,0
31751,Giorgio Altare,Venezia,D,27,12,8,751,0,0,1,0,0,0,6.949,6.87,0.2,False,0.675,58,0,api_football_fixtures_2024,,2,0
195893,Souleymane Isaak Touré,Udinese,D,22,12,11,736,1,0,2,0,0,0,6.886,6.89,0.2,False,0.846,88,0,api_football_fixtures_2024,,2,2
1775,Samuel Gigot,Lazio,D,32,15,7,688,2,0,3,0,0,0,7.097,7.43,0.2,False,0.48,38,0,api_football_fixtures_2024,,2,0
627,Kyle Walker,AC Milan,D,35,11,7,658,0,0,1,0,0,0,6.933,6.89,0.2,False,0.645,18,0,api_football_fixtures_2024,,1,0
14266,Ivan Smolčić,Como,D,25,9,7,635,0,0,1,0,0,0,6.827,6.72,0.2,False,0.78,68,0,api_football_fixtures_2024,,2,0
1841,Patric,Lazio,D,32,10,5,604,1,0,1,0,0,0,6.626,6.83,0.2,False,0.551,38,0,api_football_fixtures_2024,,2,0
618,Danilo,Juventus,D,34,12,6,582,0,1,1,0,0,0,6.831,6.83,0.2,False,0.512,28,0,api_football_fixtures_2024,,2,0
15909,Martin Frese,Verona,D,27,11,5,551,0,0,1,0,0,0,6.712,6.71,0.2,False,0.485,58,0,api_football_fixtures_2024,,0,0
264472,Filippo Terracciano,AC Milan,D,22,13,6,550,0,0,2,0,0,0,6.672,6.56,0.2,False,0.464,88,0,api_football_fixtures_2024,,3,0
348568,Alessandro Circati,Parma,D,22,6,6,540,0,0,1,0,0,0,6.817,6.73,0.2,False,1.0,88,0,api_football_fixtures_2024,,1,0
30497,Bremer,Juventus,D,28,6,6,540,0,0,6,0,0,0,7.6,7.43,0.2,False,1.0,58,0,api_football_fixtures_2024,,2,0
162452,Devyne Rensch,AS Roma,D,22,14,5,479,0,1,1,0,0,0,7.026,7.1,0.2,False,0.364,88,0,api_football_fixtures_2024,,0,0
30429,Rafael Tolói,Atalanta,D,35,11,2,464,0,0,1,0,0,0,6.922,6.88,0.2,False,0.268,18,0,api_football_fixtures_2024,,1,0
125674,Juan Cabal,Juventus,D,24,7,6,461,0,0,3,0,0,0,6.815,6.74,0.2,False,0.82,78,0,api_football_fixtures_2024,,1,0
311360,Tomás Palacios,Monza,D,22,10,5,455,0,0,0,0,0,0,6.649,6.55,0.2,False,0.502,88,0,api_football_fixtures_2024,,2,0
30737,Federico Barba,Como,D,32,7,5,437,0,0,1,0,0,0,6.559,6.56,0.2,False,0.708,38,0,api_football_fixtures_2024,,0,0
317,Elseid Hysaj,Lazio,D,31,11,4,422,0,3,2,0,0,0,7.195,7.29,0.2,False,0.382,38,0,api_football_fixtures_2024,,2,1
281826,Alessandro Marcandalli,Venezia,D,23,10,6,403,0,0,1,0,0,0,6.603,6.5,0.2,False,0.554,78,0,api_football_fixtures_2024,,2,0
349232,Ali Dembele,Torino,D,21,15,4,402,1,0,0,0,0,0,6.544,6.54,0.2,False,0.276,88,0,api_football_fixtures_2024,,4,1
21585,Junior Sambia,Empoli,D,29,17,2,394,0,0,0,0,0,0,6.823,6.82,0.2,False,0.16,48,0,api_football_fixtures_2024,,0,0
31871,Alessio Iovine,Como,D,34,10,3,393,0,0,0,0,0,0,6.538,6.44,0.2,False,0.341,28,0,api_football_fixtures_2024,,2,0
161702,Danilo Veiga,Lecce,D,23,13,2,375,0,0,0,0,0,0,6.482,6.48,0.2,False,0.204,78,0,api_football_fixtures_2024,,0,0
48294,Arvid Brorsson,Monza,D,26,6,3,365,0,0,0,0,0,0,6.823,6.82,0.2,False,0.553,68,0,api_football_fixtures_2024,,0,0
340726,Stefan Leković,Monza,D,21,7,3,364,0,0,0,0,0,0,6.387,6.39,0.2,False,0.473,88,0,api_football_fixtures_2024,,0,0
330419,Alberto Costa,Juventus,D,22,9,3,358,0,1,1,0,0,0,6.973,6.92,0.2,False,0.366,88,0,api_football_fixtures_2024,,3,0
6000,Lucas Martínez Quarta,Fiorentina,D,29,8,4,348,1,0,1,0,0,0,6.978,7.29,0.2,False,0.495,48,0,api_football_fixtures_2024,,1,0
56161,Marco Sala,Como,D,26,10,3,338,0,0,0,0,0,0,6.473,6.32,0.2,False,0.323,68,0,api_football_fixtures_2024,,3,0
30827,Martin Erlić,Bologna,D,27,8,5,334,0,0,1,0,0,0,7.226,7.23,0.2,False,0.577,58,0,api_football_fixtures_2024,,0,0
289761,Giorgio Scalvini,Atalanta,D,22,6,4,273,0,0,0,0,0,0,6.678,6.51,0.2,False,0.618,88,0,api_football_fixtures_2024,,2,0
2669,Mario Hermoso,AS Roma,D,30,8,2,255,0,0,0,0,0,0,6.255,6.0,0.2,False,0.281,48,0,api_football_fixtures_2024,,2,1
335101,Jonas Rouhi,Juventus,D,21,5,1,208,0,0,1,0,0,0,6.374,6.37,0.2,False,0.279,88,0,api_football_fixtures_2024,,0,0
15912,Victor Nelsson,AS Roma,D,27,4,1,185,0,0,1,0,0,0,7.121,7.12,0.2,False,0.329,58,0,api_football_fixtures_2024,,0,0
40392,Mateusz Wieteska,Cagliari,D,28,5,1,182,0,0,1,0,0,0,6.723,6.62,0.2,False,0.261,58,0,api_football_fixtures_2024,,1,0
37,Nehuén Pérez,Udinese,D,25,2,2,180,0,0,0,0,0,0,6.95,6.95,0.2,False,1.0,68,0,api_football_fixtures_2024,,0,0
387128,Sebastian Otoa,Genoa,D,21,3,3,180,0,0,0,0,0,0,6.25,5.75,0.2,False,0.9,88,0,api_football_fixtures_2024,,1,1
127631,Valentin Gendrey,Lecce,D,25,2,2,180,0,0,0,0,0,0,6.5,6.5,0.2,False,1.0,68,0,api_football_fixtures_2024,,0,0
2443,Yordan Osorio,Parma,D,31,3,2,172,0,0,0,0,0,0,6.353,6.35,0.2,False,0.658,38,0,api_football_fixtures_2024,,0,0
469318,Fellipe Jack,Como,D,19,7,1,170,0,0,0,0,0,0,6.644,6.5,0.2,False,0.181,95,0,api_football_fixtures_2024,,2,0
421807,Matias Moreno,Fiorentina,D,22,4,2,150,0,0,0,0,0,0,6.73,6.73,0.2,False,0.475,88,0,api_football_fixtures_2024,,0,0
237066,Rafa Marín,Napoli,D,23,4,1,142,0,0,1,0,0,0,7.318,7.19,0.2,False,0.293,78,0,api_football_fixtures_2024,,1,0
64256,Andy Pelmard,Lecce,D,25,3,1,134,0,0,0,0,0,0,6.777,6.61,0.2,False,0.382,68,0,api_football_fixtures_2024,,1,0
342022,Michael Kayode,Fiorentina,D,21,5,1,129,0,0,0,0,0,0,6.802,6.8,0.2,False,0.226,88,0,api_football_fixtures_2024,,0,0
374359,Davide Bartesaghi,AC Milan,D,20,4,1,123,0,0,1,0,0,0,6.775,6.52,0.2,False,0.277,95,0,api_football_fixtures_2024,,0,1
