player_id,name,team,role,age,appearances_last_season,starts_last_season,minutes_last_season,goals_last_season,assists_last_season,clean_sheets_last_season,goals_conceded_last_season,saves_last_season,penalties_faced_last_season,penalties_saved_last_season,penalties_scored_last_season,penalties_missed_last_season,rating_matches,rating_coverage,average_rating_last_season,fantasy_average_last_season,injury_risk,injury_risk_available,starting_probability,set_piece_level,data_source,notes,yellow_cards_last_season,red_cards_last_season,performance_raw,performance_score,starting_score,bonus_raw,bonus_per_90,bonus_percentile,bonus_score,reliability_score,overall_score,overall_rank,role_rank
30542,Jens Odgaard,Bologna,A,26,29,24,1975,6,1,0,0,0,0,0,0,0,29,1.0,6.909,7.55,0.2,False,0.631578947368421,0,api_football_fixtures_2024,,1,0,6.8854695621838475,55.04,63.16,18.5,0.8430379746835444,62.93103448275862,58.88,76.32,61.22,147,29
2763,Mario Pašalić,Atalanta,C,30,34,23,1969,3,4,0,0,0,0,0,0,1,34,1.0,7.012,7.38,0.2,False,0.6052631578947368,1,api_football_fixtures_2024,,1,0,6.959831454643049,64.07,60.53,9.5,0.4342305738953784,70.53140096618358,64.09,89.47,67.0,99,29
1640,Hakan Çalhanoğlu,Inter,C,31,29,26,1961,5,6,0,0,0,0,0,3,1,29,1.0,7.482,8.12,0.2,False,0.6842105263157895,3,api_football_fixtures_2024,,5,0,7.2326713989943805,92.91,68.42,15.5,0.7113717491075982,84.54106280193237,73.68,76.32,79.49,25,9
6010,Lucas Beltrán,Fiorentina,A,24,33,21,1958,5,4,0,0,0,0,0,2,1,33,1.0,6.851,7.34,0.2,False,0.5526315789473685,2,api_football_fixtures_2024,,6,0,6.85113223673601,49.97,55.26,13.0,0.5975485188968335,43.103448275862064,45.28,86.84,55.65,202,39
226,Denzel Dumfries,Inter,D,29,29,20,1951,7,2,0,0,0,0,0,0,0,29,1.0,7.147,7.87,0.2,False,0.5263157894736842,0,api_football_fixtures_2024,,4,0,7.034091104384338,76.12,52.63,21.0,0.9687339825730394,100.0,84.22,76.32,72.3,59,23
14327,Domagoj Bradarić,Verona,D,26,28,24,1948,1,0,0,0,0,0,0,0,0,28,1.0,6.828,6.83,0.2,False,0.631578947368421,0,api_football_fixtures_2024,,6,0,6.845655502392344,45.73,63.16,0.0,0.0,46.42857142857143,47.56,73.68,54.74,213,84
30810,Rolando Mandragora,Fiorentina,C,28,29,22,1941,4,3,0,0,0,0,0,1,0,29,1.0,7.243,7.64,0.2,False,0.5789473684210527,1,api_football_fixtures_2024,,7,0,7.091222419402544,81.44,57.89,11.5,0.5332302936630603,76.32850241545893,67.99,76.32,71.42,63,20
541,Jürgen Ekkelenkamp,Udinese,C,25,34,20,1902,3,2,0,0,0,0,0,0,0,34,1.0,6.883,7.18,0.2,False,0.5263157894736842,0,api_football_fixtures_2024,,2,0,6.878609232420827,51.21,52.63,10.0,0.47318611987381703,72.46376811594203,65.25,89.47,60.81,149,46
36980,Morten Thorsby,Genoa,C,29,30,22,1902,0,1,0,0,0,0,0,0,0,30,1.0,6.763,6.7,0.2,False,0.5789473684210527,0,api_football_fixtures_2024,,6,0,6.806257971014492,39.6,57.89,-2.0,-0.0946372239747634,17.874396135265698,28.19,78.95,47.22,288,106
30488,Riccardo Orsolini,Bologna,C,28,30,23,1885,15,4,0,0,0,0,0,3,0,29,0.967,7.259,8.86,0.2,False,0.6052631578947368,2,api_football_fixtures_2024,,2,0,7.100691807157646,82.45,60.53,48.0,2.291777188328912,98.55072463768117,82.86,76.32,76.15,42,16
288699,Máximo Perrone,Como,C,22,26,20,1859,0,3,0,0,0,0,0,0,0,26,1.0,6.949,6.95,0.2,False,0.5263157894736842,0,api_football_fixtures_2024,,6,0,6.915149968494013,57.1,52.63,0.0,0.0,31.642512077294686,37.63,68.42,52.81,234,82
333116,Reda Belahyane,Verona,C,21,28,18,1848,0,2,0,0,0,0,0,0,0,28,1.0,6.809,6.7,0.2,False,0.4736842105263157,0,api_football_fixtures_2024,,6,2,6.834893719806764,44.14,47.37,-3.0,-0.14610389610389612,11.83574879227053,24.33,73.68,44.43,321,117
382452,Patrick Dorgu,Lecce,D,21,21,21,1843,3,1,0,0,0,0,0,0,0,21,1.0,6.909,7.29,0.2,False,0.5526315789473685,0,api_football_fixtures_2024,,2,1,6.890157661337379,53.42,55.26,8.0,0.3906673901247965,92.38095238095238,78.48,55.26,60.42,156,66
308836,Mandela Keita,Parma,C,23,30,24,1827,0,2,0,0,0,0,0,0,0,29,0.967,6.781,6.71,0.2,False,0.631578947368421,0,api_football_fixtures_2024,,6,1,6.817793847973972,41.42,63.16,-2.0,-0.09852216748768473,17.391304347826086,28.15,76.32,48.77,269,98
15673,Ylber Ramadani,Lecce,C,29,29,21,1819,1,1,0,0,0,0,0,0,0,29,1.0,6.796,6.88,0.2,False,0.5526315789473685,0,api_football_fixtures_2024,,3,0,6.826671398994381,42.83,55.26,2.5,0.12369433754810336,48.792270531400966,49.19,76.32,52.55,237,83
887,Matteo Darmian,Inter,D,36,29,20,1793,3,2,2,0,0,0,0,0,0,29,1.0,6.918,7.25,0.2,False,0.5263157894736842,0,api_football_fixtures_2024,,3,0,6.898560492139439,54.87,52.63,9.5,0.4768544339096486,94.76190476190476,79.8,76.32,63.76,125,51
266813,Warren Bondo,Monza,C,22,24,22,1785,0,0,0,0,0,0,0,0,0,24,1.0,6.726,6.56,0.2,False,0.5789473684210527,0,api_football_fixtures_2024,,6,1,6.791974967061924,37.38,57.89,-4.0,-0.20168067226890754,7.246376811594203,21.58,63.16,42.43,341,124
26315,Nicolás González,Juventus,A,27,26,23,1776,3,2,0,0,0,0,0,0,0,26,1.0,7.028,7.39,0.2,False,0.6052631578947368,0,api_football_fixtures_2024,,3,0,6.951195837978446,64.47,60.53,9.5,0.4814189189189189,34.48275862068966,39.7,68.42,57.88,182,34
162012,Matteo Ruggeri,Atalanta,D,23,30,19,1760,0,3,0,0,0,0,0,0,0,29,0.967,7.054,7.12,0.2,False,0.5,0,api_football_fixtures_2024,,2,0,6.979050288057807,68.13,50.0,2.0,0.10227272727272727,69.04761904761905,62.6,76.32,63.44,130,55
190958,Balthazar Pierret,Lecce,C,25,30,21,1726,0,0,0,0,0,0,0,0,0,30,1.0,6.743,6.71,0.2,False,0.5526315789473685,0,api_football_fixtures_2024,,2,0,6.794257971014493,37.74,55.26,-1.0,-0.05214368482039397,19.32367149758454,29.84,78.95,46.32,302,113
1852,Danilo Cataldi,Fiorentina,C,31,25,23,1724,3,0,0,0,0,0,0,0,0,24,0.96,7.034,7.37,0.2,False,0.6052631578947368,0,api_football_fixtures_2024,,1,0,6.959974967061924,64.09,60.53,8.5,0.44373549883990715,71.49758454106279,64.12,63.16,63.07,135,39
162907,Alessandro Zanoli,Genoa,D,25,31,19,1714,1,0,0,0,0,0,0,0,0,31,1.0,6.744,6.79,0.2,False,0.5,0,api_football_fixtures_2024,,3,0,6.793558119898677,36.95,50.0,1.5,0.07876312718786464,66.19047619047619,60.62,81.58,52.82,233,90
181808,Fabio Miretti,Genoa,C,22,25,22,1694,3,3,0,0,0,0,0,0,0,25,1.0,6.887,7.33,0.2,False,0.5789473684210527,0,api_football_fixtures_2024,,2,0,6.879953301127214,51.43,57.89,11.0,0.5844155844155845,80.67632850241546,70.03,65.79,59.85,163,52
263699,Alieu Fadera,Como,C,24,28,20,1667,1,3,0,0,0,0,0,0,0,28,1.0,7.045,7.19,0.2,False,0.5263157894736842,0,api_football_fixtures_2024,,2,1,6.97256038647343,65.99,52.63,4.0,0.21595680863827232,54.106280193236714,52.67,73.68,60.47,154,48
31079,Francesco Zampano,Venezia,D,32,24,17,1648,1,2,0,0,0,0,0,0,0,24,1.0,6.609,6.71,0.2,False,0.4473684210526316,0,api_football_fixtures_2024,,5,0,6.72780600260983,26.81,44.74,2.5,0.13652912621359223,76.19047619047619,66.94,63.16,46.78,296,112
1138,Timothy Weah,Juventus,C,25,30,18,1644,5,2,3,0,0,0,0,0,0,30,1.0,6.929,7.43,0.2,False,0.4736842105263157,0,api_football_fixtures_2024,,4,0,6.905857971014493,55.61,47.37,15.0,0.8211678832116788,86.95652173913044,73.88,78.95,61.62,145,45
782,Lorenzo Pellegrini,AS Roma,C,29,25,20,1632,2,1,0,0,0,0,0,1,0,25,1.0,6.963,7.16,0.2,False,0.5263157894736842,1,api_football_fixtures_2024,,4,0,6.922175523349437,58.21,52.63,5.0,0.2757352941176471,60.38647342995169,56.69,65.79,57.57,188,64
162106,Yunus Musah,AC Milan,C,23,29,19,1581,0,2,0,0,0,0,0,0,0,29,1.0,6.775,6.76,0.2,False,0.5,0,api_football_fixtures_2024,,5,0,6.814242827565809,40.86,50.0,-0.5,-0.028462998102466795,22.705314009661837,32.61,76.32,46.4,299,112
3009,Karol Linetty,Torino,C,31,28,18,1559,1,0,0,0,0,0,0,0,0,26,0.929,6.707,6.71,0.2,False,0.4736842105263157,0,api_football_fixtures_2024,,6,0,6.778367359798362,35.31,47.37,0.0,0.0,31.642512077294686,38.36,68.42,44.05,327,118
281096,Patrizio Masini,Genoa,C,24,26,16,1544,1,0,0,0,0,0,0,0,0,25,0.962,6.851,6.91,0.2,False,0.4210526315789473,0,api_football_fixtures_2024,,3,0,6.859953301127214,48.19,42.11,1.5,0.08743523316062177,44.927536231884055,46.8,65.79,48.96,267,96
876,Nicolò Fagioli,Fiorentina,C,24,32,15,1541,1,2,0,0,0,0,0,0,0,30,0.938,7.049,7.14,0.2,False,0.3947368421052631,0,api_football_fixtures_2024,,4,0,6.977857971014493,66.77,39.47,3.0,0.17521090201168074,51.20772946859904,50.76,78.95,57.77,185,62
31219,Alessio Zerbin,Venezia,C,26,20,17,1522,1,1,0,0,0,0,0,0,0,18,0.9,6.845,6.94,0.2,False,0.4473684210526316,0,api_football_fixtures_2024,,4,0,6.858760488176964,47.99,44.74,2.0,0.11826544021024968,47.82608695652174,48.63,47.37,47.25,287,105
56560,Youssef Maleh,Empoli,C,27,22,17,1514,0,1,0,0,0,0,0,0,0,22,1.0,6.749,6.63,0.2,False,0.4473684210526316,0,api_football_fixtures_2024,,5,1,6.8071642512077295,39.74,44.74,-2.5,-0.14861294583883752,11.11111111111111,25.61,57.89,40.18,360,128
1417,Alexis Saelemaekers,AS Roma,C,26,23,18,1504,7,3,0,0,0,0,0,0,0,23,1.0,7.319,8.25,0.2,False,0.4736842105263157,0,api_football_fixtures_2024,,5,0,7.110695315133131,83.48,47.37,21.5,1.2865691489361701,96.1352657004831,78.86,60.53,69.86,80,25
1850,Milan Badelj,Genoa,C,36,23,21,1486,1,0,0,0,0,0,0,0,0,23,1.0,6.95,7.04,0.2,False,0.5526315789473685,0,api_football_fixtures_2024,,2,0,6.9133232221098755,56.8,55.26,2.0,0.12113055181695828,48.309178743961354,48.95,60.53,55.01,210,72
30708,Samuele Birindelli,Monza,D,26,21,18,1475,3,0,0,0,0,0,0,0,0,20,0.952,6.917,7.3,0.2,False,0.4736842105263157,0,api_football_fixtures_2024,,2,0,6.8936866028708135,54.03,47.37,8.0,0.488135593220339,95.23809523809523,78.1,52.63,58.17,179,74
2822,Darko Lazović,Verona,C,35,27,17,1468,2,3,0,0,0,0,0,1,0,27,1.0,6.846,7.18,0.2,False,0.4473684210526316,1,api_football_fixtures_2024,,0,0,6.856699969164354,47.66,44.74,9.0,0.5517711171662125,76.81159420289855,66.62,71.05,55.18,209,71
628,Adrián Bernabé,Parma,C,24,21,18,1461,1,1,0,0,0,0,0,0,0,20,0.952,7.227,7.39,0.2,False,0.4736842105263157,0,api_football_fixtures_2024,,1,0,7.049072463768116,76.52,47.37,3.5,0.21560574948665295,53.62318840579711,52.24,52.63,59.58,165,54
30561,Alessandro Deiola,Cagliari,C,30,29,16,1446,2,1,0,0,0,0,0,0,0,29,1.0,6.738,6.88,0.2,False,0.4210526315789473,0,api_football_fixtures_2024,,6,0,6.792344868382136,37.44,42.11,4.0,0.24896265560165975,57.48792270531401,54.62,76.32,48.73,270,99
30431,Andrea Colpani,Fiorentina,C,26,25,18,1445,2,1,0,0,0,0,0,0,0,24,0.96,6.834,7.09,0.2,False,0.4736842105263157,0,api_football_fixtures_2024,,1,0,6.850884057971014,46.72,47.37,6.5,0.4048442906574395,69.08212560386472,61.76,63.16,53.11,230,81
343189,Gvidas Gineitis,Torino,C,21,30,15,1423,3,1,0,0,0,0,0,0,0,30,1.0,6.859,7.11,0.2,False,0.3947368421052631,0,api_football_fixtures_2024,,5,0,6.863857971014493,48.82,39.47,7.5,0.4743499648629656,73.42995169082126,64.35,78.95,54.89,211,73
2118,Răzvan Marin,Cagliari,C,29,33,13,1416,3,2,0,0,0,0,0,2,0,33,1.0,6.856,7.13,0.2,False,0.3421052631578947,2,api_football_fixtures_2024,,4,0,6.861715066994805,48.47,34.21,9.0,0.5720338983050848,78.74396135265701,67.57,86.84,55.44,205,69
19824,Jordan Zemura,Udinese,D,26,23,13,1415,1,2,0,0,0,0,0,0,0,23,1.0,6.759,6.93,0.2,False,0.3421052631578947,0,api_football_fixtures_2024,,2,0,6.810801491042617,39.8,34.21,4.0,0.254416961130742,87.61904761904762,72.99,60.53,49.81,256,98
6383,Martín Payero,Udinese,C,27,25,16,1383,1,1,0,0,0,0,0,0,0,25,1.0,6.901,6.96,0.2,False,0.4210526315789473,0,api_football_fixtures_2024,,5,0,6.8877310789049915,52.69,42.11,1.5,0.09761388286334056,45.410628019323674,47.22,65.79,50.64,251,88
271,Leandro Paredes,AS Roma,C,31,22,15,1379,3,1,0,0,0,0,0,2,0,22,1.0,7.407,7.77,0.2,False,0.3947368421052631,2,api_football_fixtures_2024,,4,0,7.151830917874396,87.3,39.47,8.0,0.5221174764321973,75.36231884057972,65.35,57.89,65.44,115,34
418,Suat Serdar,Verona,C,28,22,16,1378,2,1,0,0,0,0,0,0,0,22,1.0,6.831,7.01,0.2,False,0.4210526315789473,0,api_football_fixtures_2024,,4,1,6.850116632160111,46.6,42.11,4.0,0.2612481857764877,59.42028985507246,55.7,57.89,49.44,261,93
39362,Marcus Pedersen,Torino,D,25,29,15,1377,0,0,2,0,0,0,0,0,0,28,0.966,6.517,6.47,0.2,False,0.3947368421052631,0,api_football_fixtures_2024,,3,0,6.664238835725678,18.56,39.47,-1.5,-0.09803921568627452,20.476190476190474,32.15,73.68,35.45,408,149
37144,Ridgeciano Haps,Venezia,D,32,25,14,1376,1,1,0,0,0,0,0,0,0,23,0.92,6.763,6.86,0.2,False,0.3684210526315789,0,api_football_fixtures_2024,,3,0,6.812941025926338,40.16,36.84,2.5,0.1635174418604651,78.0952380952381,66.99,60.53,49.09,265,103
161585,Francisco Conceição,Juventus,C,23,26,12,1341,3,3,0,0,0,0,0,0,0,26,1.0,7.047,7.37,0.2,False,0.3157894736842105,0,api_football_fixtures_2024,,5,1,6.97054127284184,65.69,31.58,8.5,0.5704697986577181,78.26086956521739,66.91,68.42,57.88,182,61
1208,Hernani,Parma,C,31,25,15,1329,3,3,0,0,0,0,0,3,0,25,1.0,7.054,7.39,0.2,False,0.3947368421052631,2,api_football_fixtures_2024,,7,0,6.972731078904992,66.01,39.47,8.5,0.5756207674943566,80.19323671497585,68.0,65.79,59.84,164,53
347265,Benjamín Domínguez,Bologna,A,22,24,16,1310,3,2,0,0,0,0,0,0,0,24,1.0,6.797,7.26,0.2,False,0.4210526315789473,0,api_football_fixtures_2024,,0,0,6.82170473970474,45.61,42.11,11.0,0.7557251908396947,53.44827586206896,52.04,63.16,48.98,266,48
43056,Valentin Mihăilă,Parma,A,26,21,16,1300,0,3,0,0,0,0,0,0,0,21,1.0,6.869,6.96,0.2,False,0.4210526315789473,0,api_football_fixtures_2024,,2,0,6.860390452366062,51.34,42.11,2.0,0.13846153846153847,26.72413793103448,36.25,55.26,45.85,307,57
400948,Assane Diao,Como,C,20,15,14,1257,8,1,0,0,0,0,0,0,0,15,1.0,7.125,8.73,0.2,False,0.3684210526315789,0,api_football_fixtures_2024,,2,0,6.979939958592133,67.08,36.84,24.0,1.7183770883054894,97.10144927536231,77.45,39.47,57.97,181,60
1265,Yacine Adli,Fiorentina,C,25,26,15,1248,4,6,0,0,0,0,0,0,0,24,0.923,7.201,7.8,0.2,False,0.3947368421052631,0,api_football_fixtures_2024,,3,1,7.051065876152832,76.76,39.47,15.5,1.1177884615384615,93.71980676328504,75.4,63.16,65.06,119,37
347644,Arthur Atta,Udinese,C,22,27,12,1246,0,1,0,0,0,0,0,0,0,26,0.963,6.752,6.7,0.2,False,0.3157894736842105,0,api_football_fixtures_2024,,5,0,6.803802142407057,39.22,31.58,-1.5,-0.10834670947030497,15.458937198067632,29.94,68.42,39.37,368,133
356888,Niccolò Pisilli,AS Roma,C,21,28,11,1234,2,1,0,0,0,0,0,0,0,27,0.964,6.813,6.94,0.2,False,0.2894736842105263,0,api_football_fixtures_2024,,7,0,6.8377425223558435,44.6,28.95,3.5,0.2552674230145867,58.93719806763285,55.17,71.05,47.3,285,104
1322,Nikola Moro,Bologna,C,27,22,15,1229,0,2,0,0,0,0,0,0,0,22,1.0,7.138,7.21,0.2,False,0.3947368421052631,0,api_football_fixtures_2024,,1,0,7.010926155969634,71.5,39.47,1.5,0.10984540276647681,46.85990338164252,48.19,57.89,55.62,203,68
31173,Davide Frattesi,Inter,C,26,28,9,1223,5,1,0,0,0,0,0,0,0,27,0.964,7.048,7.6,0.2,False,0.2368421052631578,0,api_football_fixtures_2024,,1,0,6.972742522355843,66.01,23.68,15.5,1.1406377759607522,94.68599033816425,75.74,71.05,58.62,170,57
275394,Antoine Hainaut,Parma,C,23,25,10,1207,2,0,0,0,0,0,0,0,0,23,0.92,6.855,7.01,0.2,False,0.2631578947368421,0,api_football_fixtures_2024,,4,0,6.862509268621504,48.6,26.32,4.0,0.29826014913007454,62.31884057971014,57.06,60.53,46.93,291,107
26303,Borna Sosa,Torino,D,27,19,14,1185,0,0,1,0,0,0,0,0,0,19,1.0,6.896,6.9,0.2,False,0.3684210526315789,0,api_football_fixtures_2024,,0,0,6.882858054226475,52.16,36.84,0.0,0.0,46.42857142857143,47.97,50.0,46.96,290,111
178709,Yannik Engelhardt,Como,C,24,26,11,1185,1,1,0,0,0,0,0,0,0,25,0.962,6.976,7.05,0.2,False,0.2894736842105263,0,api_football_fixtures_2024,,4,0,6.929397745571658,59.36,28.95,2.0,0.1518987341772152,50.72463768115942,50.41,65.79,50.48,252,89
130423,Billy Gilmour,Napoli,C,24,26,13,1178,0,1,0,0,0,0,0,0,0,20,0.769,7.064,7.1,0.2,False,0.3421052631578947,0,api_football_fixtures_2024,,0,0,6.967572463768116,65.24,34.21,1.0,0.07640067911714771,43.47826086956522,46.3,52.63,50.86,249,87
31273,Tommaso Pobega,Bologna,C,26,21,13,1178,2,2,0,0,0,0,0,0,0,21,1.0,6.936,7.08,0.2,False,0.3421052631578947,0,api_football_fixtures_2024,,6,2,6.904363379285967,55.37,34.21,3.0,0.22920203735144315,55.55555555555556,53.15,55.26,49.51,259,92
28744,Þórir Jóhann Helgason,Lecce,C,25,21,13,1157,0,4,0,0,0,0,0,0,0,21,1.0,6.848,7.04,0.2,False,0.3421052631578947,0,api_football_fixtures_2024,,0,0,6.85929020855426,48.08,34.21,4.0,0.3111495246326707,64.73429951690821,58.29,55.26,48.24,280,103
178749,Lazar Samardžić,Atalanta,C,23,31,7,1149,2,1,0,0,0,0,0,0,0,31,1.0,7.012,7.19,0.2,False,0.1842105263157894,0,api_football_fixtures_2024,,3,0,6.956762716680875,63.6,18.42,5.5,0.4308093994778068,70.04830917874396,61.24,81.58,54.41,220,76
136087,Fabiano Parisi,Fiorentina,D,25,26,11,1140,2,0,1,0,0,0,0,0,0,25,0.962,6.857,7.03,0.2,False,0.2894736842105263,0,api_football_fixtures_2024,,3,0,6.862943646996278,48.71,28.95,4.5,0.35526315789473684,91.42857142857143,73.15,65.79,52.44,238,92
107153,Kike Pérez,Venezia,C,28,16,13,1121,1,0,0,0,0,0,0,0,0,16,1.0,6.984,7.05,0.2,False,0.3421052631578947,0,api_football_fixtures_2024,,4,0,6.921302737520129,58.08,34.21,1.0,0.08028545941123996,43.96135265700483,46.65,42.11,46.86,293,108
138777,Faustino Anjorin,Empoli,C,24,22,14,1117,2,3,0,0,0,0,0,0,0,22,1.0,6.953,7.29,0.2,False,0.3684210526315789,0,api_football_fixtures_2024,,3,0,6.914021394064872,56.92,36.84,7.5,0.604297224709042,81.15942028985508,67.26,57.89,54.63,217,75
314231,Amir Richardson,Fiorentina,C,23,27,10,1106,1,1,0,0,0,0,0,0,0,27,1.0,6.769,6.81,0.2,False,0.2631578947368421,0,api_football_fixtures_2024,,6,0,6.8124659266111625,40.58,26.32,1.0,0.081374321880651,44.44444444444444,46.94,71.05,43.17,334,121
659,Maxence Caqueret,Como,C,25,18,15,1097,2,3,0,0,0,0,0,0,0,18,1.0,6.985,7.37,0.2,False,0.3947368421052631,0,api_football_fixtures_2024,,4,0,6.925076277650649,58.67,39.47,7.0,0.5742935278030994,79.71014492753623,66.32,47.37,54.09,223,78
136016,Hamza Rafia,Lecce,C,26,18,14,1064,0,0,0,0,0,0,0,0,0,18,1.0,6.939,6.83,0.2,False,0.3684210526315789,0,api_football_fixtures_2024,,4,0,6.903286803966438,55.2,36.84,-2.0,-0.16917293233082706,9.178743961352657,27.89,47.37,42.61,340,123
2292,Ruben Loftus-Cheek,AC Milan,C,29,19,10,1031,0,0,0,0,0,0,0,0,0,19,1.0,6.87,6.79,0.2,False,0.2631578947368421,0,api_football_fixtures_2024,,3,0,6.870587142326273,49.91,26.32,-1.5,-0.1309408341416101,13.526570048309178,30.53,50.0,39.18,372,135
1358,Eljif Elmas,Torino,C,26,13,12,1025,4,0,0,0,0,0,0,0,0,13,1.0,6.869,7.79,0.2,False,0.3157894736842105,0,api_football_fixtures_2024,,0,0,6.870299956082564,49.86,31.58,12.0,1.053658536585366,92.7536231884058,72.76,34.21,48.67,273,100
270507,Cesare Casadei,Torino,C,22,15,13,1023,1,1,0,0,0,0,0,0,0,15,1.0,6.996,7.23,0.2,False,0.3421052631578947,0,api_football_fixtures_2024,,1,0,6.924654244306418,58.61,34.21,3.5,0.30791788856304986,63.76811594202898,57.32,39.47,49.32,264,95
322630,Giovanni Fabbian,Bologna,C,22,30,9,1023,3,1,0,0,0,0,0,0,0,30,1.0,6.699,7.0,0.2,False,0.2368421052631578,0,api_football_fixtures_2024,,2,0,6.767857971014493,33.73,23.68,9.0,0.7917888563049854,85.99033816425121,69.15,78.95,46.86,293,108
275776,Kristjan Asllani,Inter,C,23,22,10,1014,2,2,0,0,0,0,0,2,0,22,1.0,7.195,7.47,0.2,False,0.2631578947368421,2,api_football_fixtures_2024,,4,0,7.040783298826777,75.47,26.32,6.0,0.5325443786982248,75.84541062801932,63.69,57.89,57.6,187,63
1639,Marco Brescianini,Atalanta,C,25,29,9,1010,4,2,0,0,0,0,0,0,0,28,0.966,6.831,7.3,0.2,False,0.2368421052631578,0,api_football_fixtures_2024,,1,0,6.847727053140097,46.21,23.68,13.5,1.202970297029703,95.65217391304348,74.14,73.68,51.68,242,84
325,Gianluca Gaetano,Cagliari,C,25,28,8,1003,2,4,0,0,0,0,0,0,0,28,1.0,6.72,7.08,0.2,False,0.2105263157894736,0,api_football_fixtures_2024,,0,0,6.782977053140097,36.01,21.05,10.0,0.897308075772682,89.3719806763285,70.75,73.68,46.61,298,111
44814,Lewis Ferguson,Bologna,C,26,16,10,985,1,1,0,0,0,0,0,1,0,16,1.0,7.069,7.32,0.2,False,0.2631578947368421,1,api_football_fixtures_2024,,0,0,6.959080515297907,63.96,26.32,4.0,0.3654822335025381,66.66666666666666,58.71,42.11,49.96,255,91
329,Piotr Zieliński,Inter,C,31,26,8,984,2,2,0,0,0,0,0,2,0,25,0.962,7.011,7.32,0.2,False,0.2105263157894736,2,api_football_fixtures_2024,,0,0,6.948842190016103,62.39,21.05,8.0,0.7317073170731708,85.5072463768116,68.55,65.79,54.1,222,77
203474,Nicola Zalewski,AS Roma,C,23,23,8,981,1,1,0,0,0,0,0,0,0,23,1.0,6.881,6.97,0.2,False,0.2105263157894736,0,api_football_fixtures_2024,,4,0,6.876416245365689,50.85,21.05,2.0,0.1834862385321101,52.17391304347826,51.13,60.53,44.92,315,115
31678,Jean-Daniel Akpa Akpro,Monza,C,33,14,12,970,0,0,0,0,0,0,0,0,0,14,1.0,6.585,6.44,0.2,False,0.3157894736842105,0,api_football_fixtures_2024,,4,0,6.753320545609548,31.6,31.58,-2.0,-0.18556701030927836,8.212560386473431,28.32,36.84,31.56,462,163
30532,Alfred Duncan,Venezia,C,32,16,12,959,0,0,0,0,0,0,0,0,0,15,0.938,6.851,6.79,0.2,False,0.3157894736842105,0,api_football_fixtures_2024,,2,0,6.862511387163561,48.6,31.58,-1.0,-0.09384775808133472,18.357487922705314,33.68,39.47,39.25,370,134
144740,Fisayo Dele-Bashiru,Lazio,C,24,20,12,953,3,1,0,0,0,0,0,0,0,20,1.0,6.848,7.35,0.2,False,0.3157894736842105,0,api_football_fixtures_2024,,0,0,6.8595724637681155,48.12,31.58,10.0,0.9443861490031479,90.33816425120773,70.75,52.63,50.32,253,90
31507,Riccardo Sottil,Fiorentina,C,26,24,9,952,1,1,0,0,0,0,0,0,0,24,1.0,6.918,7.06,0.2,False,0.2368421052631578,0,api_football_fixtures_2024,,1,0,6.896702239789197,54.14,23.68,3.5,0.33088235294117646,66.18357487922705,58.32,63.16,48.92,268,97
1696,Samuel Chukwueze,AC Milan,C,26,26,9,947,3,2,0,0,0,0,0,0,0,24,0.923,7.047,7.47,0.2,False,0.2368421052631578,0,api_football_fixtures_2024,,0,0,6.967065876152833,65.17,23.68,11.0,1.0454065469904963,92.27053140096618,71.67,63.16,56.12,199,67
331046,Issa Doumbia,Venezia,C,22,24,10,943,0,0,0,0,0,0,0,0,0,24,1.0,6.613,6.61,0.2,False,0.2631578947368421,0,api_football_fixtures_2024,,0,0,6.73033860342556,28.36,26.32,0.0,0.0,31.642512077294686,40.61,63.16,36.13,403,149
31734,Mattia Felici,Cagliari,C,24,20,9,923,0,3,0,0,0,0,0,0,0,20,1.0,6.665,6.79,0.2,False,0.2368421052631578,0,api_football_fixtures_2024,,1,0,6.7680724637681156,33.77,23.68,2.5,0.2437703141928494,57.00483091787439,53.55,52.63,39.02,373,136
46170,Ivan Ilić,Torino,C,24,19,9,921,1,0,0,0,0,0,0,0,0,19,1.0,6.937,6.99,0.2,False,0.2368421052631578,0,api_football_fixtures_2024,,4,0,6.903228167967298,55.19,23.68,1.0,0.09771986970684039,45.893719806763286,47.92,50.0,44.72,317,116
182560,Oier Zarraga,Udinese,C,26,22,9,896,1,0,0,0,0,0,0,0,0,20,0.909,6.723,6.86,0.2,False,0.2368421052631578,0,api_football_fixtures_2024,,0,0,6.7970724637681155,38.17,23.68,3.0,0.3013392857142857,63.28502415458937,56.63,52.63,41.33,351,126
211,Matías Vecino,Lazio,C,34,20,7,875,2,3,0,0,0,0,0,0,0,20,1.0,6.904,7.18,0.2,False,0.1842105263157894,0,api_football_fixtures_2024,,7,0,6.887572463768116,52.66,18.42,5.5,0.5657142857142857,77.77777777777779,63.69,52.63,46.85,295,110
867,Grīgorīs Kastanos,Verona,C,27,27,8,866,1,1,0,0,0,0,0,0,0,27,1.0,6.791,6.87,0.2,False,0.2105263157894736,0,api_football_fixtures_2024,,4,0,6.825104224483503,42.58,21.05,2.0,0.20785219399538105,53.14009661835749,51.54,71.05,43.71,331,119
22229,Jonathan Ikoné,Como,C,27,27,6,864,2,0,0,0,0,0,0,0,0,27,1.0,6.731,6.93,0.2,False,0.1578947368421052,0,api_football_fixtures_2024,,1,0,6.79063613937712,37.18,15.79,5.5,0.5729166666666666,79.22705314009661,64.32,71.05,43.7,332,120
