player_id,name,team,role,age,appearances_last_season,starts_last_season,minutes_last_season,goals_last_season,assists_last_season,clean_sheets_last_season,goals_conceded_last_season,saves_last_season,penalties_scored_last_season,average_rating_last_season,fantasy_average_last_season,injury_risk,injury_risk_available,starting_probability,growth_potential,set_piece_level,data_source,notes,yellow_cards_last_season,red_cards_last_season,performance_raw,performance_score,starting_score,bonus_raw,bonus_score,reliability_score,potential_score,overall_score,overall_rank,role_rank,base_price,recommended_min,recommended_price,recommended_max,absolute_max,market_coverage,price_rank
288699,Máximo Perrone,Como,C,22,26,20,1859,0,3,0,0,0,0,6.949,6.95,0.2,False,0.5263157894736842,88,0,api_football_fixtures_2024,,6,0,6.94965,82.72,52.63,4.5,7.56,67.69,88,58.44,180,61,6.96,6,7,8,9,100.0,51
333116,Reda Belahyane,Verona,C,21,28,18,1848,0,2,0,0,0,0,6.809,6.7,0.2,False,0.4736842105263157,88,0,api_football_fixtures_2024,,6,2,6.738150000000001,80.21,47.37,3.0,5.04,64.39,88,55.37,209,69,6.07,5,6,7,8,100.0,65
382452,Patrick Dorgu,Lecce,D,21,21,21,1843,3,1,0,0,0,0,6.909,7.29,0.2,False,0.5526315789473685,88,0,api_football_fixtures_2024,,2,1,7.15665,93.15,55.26,10.5,41.5,73.25,88,69.85,74,42,5.4,4,5,6,6,100.0,42
308836,Mandela Keita,Parma,C,23,30,24,1827,0,2,0,0,0,0,6.781,6.71,0.2,False,0.631578947368421,78,0,api_football_fixtures_2024,,6,1,6.73485,80.17,63.16,3.0,5.04,68.04,78,58.85,176,58,7.09,6,7,8,9,100.0,51
15673,Ylber Ramadani,Lecce,C,29,29,21,1819,1,1,0,0,0,0,6.796,6.88,0.2,False,0.5526315789473685,48,0,api_football_fixtures_2024,,3,0,6.8506,81.54,55.26,4.5,7.56,66.04,48,54.5,219,73,5.84,5,6,7,8,100.0,65
887,Matteo Darmian,Inter,D,36,29,20,1793,3,2,2,0,0,0,6.918,7.25,0.2,False,0.5263157894736842,18,0,api_football_fixtures_2024,,3,0,7.133800000000001,92.85,52.63,12.8,50.59,64.83,18,62.66,136,76,4.18,3,4,5,5,100.0,69
266813,Warren Bondo,Monza,C,22,24,22,1785,0,0,0,0,0,0,6.726,6.56,0.2,False,0.5789473684210527,88,0,api_football_fixtures_2024,,6,1,6.6181,78.78,57.89,0.0,0.0,70.4,88,57.47,189,63,6.67,6,7,8,9,100.0,51
26315,Nicolás González,Juventus,A,27,26,23,1776,3,2,0,0,0,0,7.028,7.39,0.2,False,0.6052631578947368,58,0,api_football_fixtures_2024,,3,0,7.263299999999999,39.33,60.53,12.0,12.12,69.48,58,45.58,332,36,20.35,18,20,22,24,100.0,36
162012,Matteo Ruggeri,Atalanta,D,23,30,19,1760,0,3,0,0,0,0,7.054,7.12,0.2,False,0.5,78,0,api_football_fixtures_2024,,2,0,7.0969,92.37,50.0,4.5,17.79,62.99,78,61.02,156,82,3.93,3,4,5,5,100.0,69
190958,Balthazar Pierret,Lecce,C,25,30,21,1726,0,0,0,0,0,0,6.743,6.71,0.2,False,0.5526315789473685,68,0,api_football_fixtures_2024,,2,0,6.721550000000001,80.01,55.26,0.0,0.0,64.21,68,54.25,226,76,5.77,5,6,7,8,100.0,65
1852,Danilo Cataldi,Fiorentina,C,31,25,23,1724,3,0,0,0,0,0,7.034,7.37,0.2,False,0.6052631578947368,38,0,api_football_fixtures_2024,,1,0,7.252400000000001,86.33,60.53,9.0,15.13,69.68,38,58.31,182,62,6.92,6,7,8,9,100.0,51
162907,Alessandro Zanoli,Genoa,D,25,31,19,1714,1,0,0,0,0,0,6.744,6.79,0.2,False,0.5,68,0,api_football_fixtures_2024,,3,0,6.773899999999999,88.17,50.0,3.0,11.86,61.88,68,57.4,190,93,3.44,2,3,4,4,100.0,92
181808,Fabio Miretti,Genoa,C,22,25,22,1694,3,3,0,0,0,0,6.887,7.33,0.2,False,0.5789473684210527,88,0,api_football_fixtures_2024,,2,0,7.174949999999999,85.4,57.89,13.5,22.69,68.29,88,63.68,130,39,8.71,8,9,10,11,100.0,34
263699,Alieu Fadera,Como,C,24,28,20,1667,1,3,0,0,0,0,7.045,7.19,0.2,False,0.5263157894736842,78,0,api_football_fixtures_2024,,2,1,7.1392500000000005,84.98,52.63,7.5,12.61,63.79,78,58.54,179,60,6.99,6,7,8,9,100.0,51
31079,Francesco Zampano,Venezia,D,32,24,17,1648,1,2,0,0,0,0,6.609,6.71,0.2,False,0.4473684210526316,38,0,api_football_fixtures_2024,,5,0,6.67465,86.88,44.74,6.0,23.72,63.39,38,55.3,211,103,3.18,2,3,4,4,100.0,92
1138,Timothy Weah,Juventus,C,25,30,18,1644,5,2,3,0,0,0,6.929,7.43,0.2,False,0.4736842105263157,68,0,api_football_fixtures_2024,,4,0,7.25465,86.35,47.37,18.0,30.25,60.63,68,59.69,166,55,7.35,6,7,8,9,100.0,51
782,Lorenzo Pellegrini,AS Roma,C,29,25,20,1632,2,1,0,0,0,1,6.963,7.16,0.2,False,0.5263157894736842,48,1,api_football_fixtures_2024,,4,0,7.091049999999999,84.41,52.63,11.0,18.49,65.47,48,56.8,197,65,6.47,5,6,7,8,100.0,65
162106,Yunus Musah,AC Milan,C,23,29,19,1581,0,2,0,0,0,0,6.775,6.76,0.2,False,0.5,78,0,api_football_fixtures_2024,,5,0,6.76525,80.53,50.0,3.0,5.04,61.18,78,54.64,217,72,5.87,5,6,7,8,100.0,65
3009,Karol Linetty,Torino,C,31,28,18,1559,1,0,0,0,0,0,6.707,6.71,0.2,False,0.4736842105263157,38,0,api_football_fixtures_2024,,6,0,6.70895,79.86,47.37,3.0,5.04,60.58,38,49.7,282,105,4.67,4,5,6,6,100.0,83
281096,Patrizio Masini,Genoa,C,24,26,16,1544,1,0,0,0,0,0,6.851,6.91,0.2,False,0.4210526315789473,78,0,api_football_fixtures_2024,,3,0,6.88935,82.01,42.11,3.0,5.04,59.7,78,52.89,239,83,5.42,4,5,6,6,100.0,83
876,Nicolò Fagioli,Fiorentina,C,24,32,15,1541,1,2,0,0,0,0,7.049,7.14,0.2,False,0.3947368421052631,78,0,api_football_fixtures_2024,,4,0,7.10815,84.61,39.47,6.0,10.08,56.0,78,53.47,235,80,5.57,5,6,7,8,100.0,65
31219,Alessio Zerbin,Venezia,C,26,20,17,1522,1,1,0,0,0,0,6.845,6.94,0.2,False,0.4473684210526316,68,0,api_football_fixtures_2024,,4,0,6.90675,82.21,44.74,4.5,7.56,65.28,68,53.95,229,78,5.69,5,6,7,8,100.0,65
56560,Youssef Maleh,Empoli,C,27,22,17,1514,0,1,0,0,0,0,6.749,6.63,0.2,False,0.4473684210526316,58,0,api_football_fixtures_2024,,5,1,6.67165,79.41,44.74,1.5,2.52,63.24,58,50.8,269,97,4.92,4,5,6,6,100.0,83
1417,Alexis Saelemaekers,AS Roma,C,26,23,18,1504,7,3,0,0,0,0,7.319,8.25,0.2,False,0.4736842105263157,68,0,api_football_fixtures_2024,,5,0,7.924149999999999,94.32,47.37,25.5,42.86,63.35,68,65.01,120,34,9.21,8,9,10,11,100.0,34
1850,Milan Badelj,Genoa,C,36,23,21,1486,1,0,0,0,0,0,6.95,7.04,0.2,False,0.5526315789473685,18,0,api_football_fixtures_2024,,2,0,7.008500000000001,83.42,55.26,3.0,5.04,66.38,18,51.61,258,93,5.11,4,5,6,6,100.0,83
30708,Samuele Birindelli,Monza,D,26,21,18,1475,3,0,0,0,0,0,6.917,7.3,0.2,False,0.4736842105263157,68,0,api_football_fixtures_2024,,2,0,7.1659500000000005,93.27,47.37,9.0,35.57,64.84,68,63.46,131,73,4.3,3,4,5,5,100.0,69
2822,Darko Lazović,Verona,C,35,27,17,1468,2,3,0,0,0,1,6.846,7.18,0.2,False,0.4473684210526316,18,1,api_football_fixtures_2024,,0,0,7.0630999999999995,84.07,44.74,14.0,23.53,59.06,18,51.77,252,91,5.15,4,5,6,6,100.0,83
628,Adrián Bernabé,Parma,C,24,21,18,1461,1,1,0,0,0,0,7.227,7.39,0.2,False,0.4736842105263157,78,0,api_football_fixtures_2024,,1,0,7.332949999999999,87.29,47.37,4.5,7.56,64.65,78,57.04,193,64,6.54,6,7,8,9,100.0,51
30561,Alessandro Deiola,Cagliari,C,30,29,16,1446,2,1,0,0,0,0,6.738,6.88,0.2,False,0.4210526315789473,48,0,api_football_fixtures_2024,,6,0,6.8303,81.3,42.11,7.5,12.61,56.82,48,50.76,270,98,4.91,4,5,6,6,100.0,83
30431,Andrea Colpani,Fiorentina,C,26,25,18,1445,2,1,0,0,0,0,6.834,7.09,0.2,False,0.4736842105263157,68,0,api_football_fixtures_2024,,1,0,7.0004,83.33,47.37,7.5,12.61,61.01,68,55.31,210,70,6.06,5,6,7,8,100.0,65
343189,Gvidas Gineitis,Torino,C,21,30,15,1423,3,1,0,0,0,0,6.859,7.11,0.2,False,0.3947368421052631,88,0,api_football_fixtures_2024,,5,0,7.02215,83.59,39.47,10.5,17.65,55.22,88,55.56,206,67,6.12,5,6,7,8,100.0,65
2118,Răzvan Marin,Cagliari,C,29,33,13,1416,3,2,0,0,0,2,6.856,7.13,0.2,False,0.3421052631578947,48,2,api_football_fixtures_2024,,4,0,7.0341000000000005,83.73,34.21,19.0,31.93,52.48,48,52.73,241,84,5.38,4,5,6,6,100.0,83
19824,Jordan Zemura,Udinese,D,26,23,13,1415,1,2,0,0,0,0,6.759,6.93,0.2,False,0.3421052631578947,68,0,api_football_fixtures_2024,,2,0,6.870150000000001,89.42,34.21,6.0,23.72,56.75,68,55.43,208,102,3.2,2,3,4,4,100.0,92
6383,Martín Payero,Udinese,C,27,25,16,1383,1,1,0,0,0,0,6.901,6.96,0.2,False,0.4210526315789473,58,0,api_football_fixtures_2024,,5,0,6.939349999999999,82.6,42.11,4.5,7.56,58.2,58,51.35,259,94,5.05,4,5,6,6,100.0,83
271,Leandro Paredes,AS Roma,C,31,22,15,1379,3,1,0,0,0,2,7.407,7.77,0.2,False,0.3947368421052631,38,2,api_football_fixtures_2024,,4,0,7.642949999999999,90.98,39.47,17.5,29.41,59.19,38,55.72,204,66,6.17,5,6,7,8,100.0,65
418,Suat Serdar,Verona,C,28,22,16,1378,2,1,0,0,0,0,6.831,7.01,0.2,False,0.4210526315789473,58,0,api_football_fixtures_2024,,4,1,6.94735,82.7,42.11,7.5,12.61,60.31,58,52.7,242,85,5.37,4,5,6,6,100.0,83
39362,Marcus Pedersen,Torino,D,25,29,15,1377,0,0,2,0,0,0,6.517,6.47,0.2,False,0.3947368421052631,68,0,api_football_fixtures_2024,,3,0,6.48645,84.43,39.47,0.8,3.16,55.05,68,50.89,267,124,2.7,2,3,4,4,100.0,92
37144,Ridgeciano Haps,Venezia,D,32,25,14,1376,1,1,0,0,0,0,6.763,6.86,0.2,False,0.3684210526315789,38,0,api_football_fixtures_2024,,3,0,6.82605,88.85,36.84,4.5,17.79,56.11,38,51.64,257,121,2.78,2,3,4,4,100.0,92
161585,Francisco Conceição,Juventus,C,23,26,12,1341,3,3,0,0,0,0,7.047,7.37,0.2,False,0.3157894736842105,78,0,api_football_fixtures_2024,,5,1,7.25695,86.38,31.58,13.5,22.69,53.18,78,54.12,227,77,5.74,5,6,7,8,100.0,65
1208,Hernani,Parma,C,31,25,15,1329,3,3,0,0,0,3,7.054,7.39,0.2,False,0.3947368421052631,38,2,api_football_fixtures_2024,,7,0,7.272399999999999,86.56,39.47,22.0,36.97,56.49,38,55.51,207,68,6.11,5,6,7,8,100.0,65
347265,Benjamín Domínguez,Bologna,A,22,24,16,1310,3,2,0,0,0,0,6.797,7.26,0.2,False,0.4210526315789473,88,0,api_football_fixtures_2024,,0,0,7.09795,33.27,42.11,12.0,12.12,57.9,88,40.42,403,40,14.49,12,14,16,17,100.0,40
43056,Valentin Mihăilă,Parma,A,26,21,16,1300,0,3,0,0,0,0,6.869,6.96,0.2,False,0.4210526315789473,68,0,api_football_fixtures_2024,,2,0,6.92815,27.04,42.11,4.5,4.55,60.15,68,35.37,476,52,10.04,9,10,11,12,100.0,51
400948,Assane Diao,Como,C,20,15,14,1257,8,1,0,0,0,0,7.125,8.73,0.2,False,0.3684210526315789,95,0,api_football_fixtures_2024,,2,0,8.16825,97.23,36.84,25.5,42.86,63.87,95,66.03,113,33,9.6,9,10,11,12,100.0,24
1265,Yacine Adli,Fiorentina,C,25,26,15,1248,4,6,0,0,0,0,7.201,7.8,0.2,False,0.3947368421052631,68,0,api_football_fixtures_2024,,3,1,7.59035,90.35,39.47,21.0,35.29,54.84,68,59.06,173,57,7.15,6,7,8,9,100.0,51
347644,Arthur Atta,Udinese,C,22,27,12,1246,0,1,0,0,0,0,6.752,6.7,0.2,False,0.3157894736842105,88,0,api_football_fixtures_2024,,5,0,6.7182,79.97,31.58,1.5,2.52,51.51,88,48.92,300,112,4.5,3,4,5,5,100.0,112
356888,Niccolò Pisilli,AS Roma,C,21,28,11,1234,2,1,0,0,0,0,6.813,6.94,0.2,False,0.2894736842105263,88,0,api_football_fixtures_2024,,7,0,6.89555,82.08,28.95,7.5,12.61,50.06,88,50.69,271,99,4.89,4,5,6,6,100.0,83
1322,Nikola Moro,Bologna,C,27,22,15,1229,0,2,0,0,0,0,7.138,7.21,0.2,False,0.3947368421052631,58,0,api_football_fixtures_2024,,1,0,7.184800000000001,85.52,39.47,3.0,5.04,57.22,58,50.92,265,96,4.94,4,5,6,6,100.0,83
31173,Davide Frattesi,Inter,C,26,28,9,1223,5,1,0,0,0,0,7.048,7.6,0.2,False,0.2368421052631578,68,0,api_football_fixtures_2024,,1,0,7.406799999999999,88.16,23.68,16.5,27.73,48.13,68,51.94,249,89,5.19,4,5,6,6,100.0,83
275394,Antoine Hainaut,Parma,C,23,25,10,1207,2,0,0,0,0,0,6.855,7.01,0.2,False,0.2631578947368421,78,0,api_football_fixtures_2024,,4,0,6.95575,82.8,26.32,6.0,10.08,49.88,78,48.72,302,113,4.45,3,4,5,5,100.0,112
26303,Borna Sosa,Torino,D,27,19,14,1185,0,0,1,0,0,0,6.896,6.9,0.2,False,0.3684210526315789,58,0,api_football_fixtures_2024,,0,0,6.8986,89.79,36.84,0.4,1.58,58.01,58,50.97,262,122,2.71,2,3,4,4,100.0,92
178709,Yannik Engelhardt,Como,C,24,26,11,1185,1,1,0,0,0,0,6.976,7.05,0.2,False,0.2894736842105263,78,0,api_football_fixtures_2024,,4,0,7.024100000000001,83.61,28.95,4.5,7.56,50.17,78,49.16,294,110,4.55,4,5,6,6,100.0,83
130423,Billy Gilmour,Napoli,C,24,26,13,1178,0,1,0,0,0,0,7.064,7.1,0.2,False,0.3421052631578947,78,0,api_football_fixtures_2024,,0,0,7.087400000000001,84.36,34.21,1.5,2.52,52.0,78,49.97,279,103,4.73,4,5,6,6,100.0,83
31273,Tommaso Pobega,Bologna,C,26,21,13,1178,2,2,0,0,0,0,6.936,7.08,0.2,False,0.3421052631578947,68,0,api_football_fixtures_2024,,6,2,7.0296,83.67,34.21,9.0,15.13,54.98,68,51.73,255,92,5.14,4,5,6,6,100.0,83
28744,Þórir Jóhann Helgason,Lecce,C,25,21,13,1157,0,4,0,0,0,0,6.848,7.04,0.2,False,0.3421052631578947,68,0,api_football_fixtures_2024,,0,0,6.9728,83.0,34.21,6.0,10.08,54.7,68,50.47,275,100,4.84,4,5,6,6,100.0,83
178749,Lazar Samardžić,Atalanta,C,23,31,7,1149,2,1,0,0,0,0,7.012,7.19,0.2,False,0.1842105263157894,78,0,api_football_fixtures_2024,,3,0,7.127700000000001,84.84,18.42,7.5,12.61,44.76,78,47.09,313,117,4.12,3,4,5,5,100.0,112
136087,Fabiano Parisi,Fiorentina,D,25,26,11,1140,2,0,1,0,0,0,6.857,7.03,0.2,False,0.2894736842105263,68,0,api_football_fixtures_2024,,3,0,6.96945,90.72,28.95,6.4,25.3,49.58,68,53.75,234,114,3.01,2,3,4,4,100.0,92
107153,Kike Pérez,Venezia,C,28,16,13,1121,1,0,0,0,0,0,6.984,7.05,0.2,False,0.3421052631578947,58,0,api_football_fixtures_2024,,4,0,7.0269,83.64,34.21,3.0,5.04,59.06,58,49.31,289,108,4.58,4,5,6,6,100.0,83
138777,Faustino Anjorin,Empoli,C,24,22,14,1117,2,3,0,0,0,0,6.953,7.29,0.2,False,0.3684210526315789,78,0,api_football_fixtures_2024,,3,0,7.1720500000000005,85.37,36.84,10.5,17.65,54.61,78,54.34,223,75,5.79,5,6,7,8,100.0,65
314231,Amir Richardson,Fiorentina,C,23,27,10,1106,1,1,0,0,0,0,6.769,6.81,0.2,False,0.2631578947368421,78,0,api_football_fixtures_2024,,6,0,6.79565,80.89,26.32,4.5,7.56,47.81,78,47.33,309,115,4.17,3,4,5,5,100.0,112
659,Maxence Caqueret,Como,C,25,18,15,1097,2,3,0,0,0,0,6.985,7.37,0.2,False,0.3947368421052631,68,0,api_football_fixtures_2024,,4,0,7.235250000000001,86.12,39.47,10.5,17.65,59.27,68,54.92,214,71,5.95,5,6,7,8,100.0,65
136016,Hamza Rafia,Lecce,C,26,18,14,1064,0,0,0,0,0,0,6.939,6.83,0.2,False,0.3684210526315789,68,0,api_football_fixtures_2024,,4,0,6.86815,81.75,36.84,0.0,0.0,57.44,68,49.15,295,111,4.55,4,5,6,6,100.0,83
2292,Ruben Loftus-Cheek,AC Milan,C,29,19,10,1031,0,0,0,0,0,0,6.87,6.79,0.2,False,0.2631578947368421,48,0,api_football_fixtures_2024,,3,0,6.818,81.16,26.32,0.0,0.0,50.72,48,43.33,363,140,3.43,2,3,4,4,100.0,136
1358,Eljif Elmas,Torino,C,26,13,12,1025,4,0,0,0,0,0,6.869,7.79,0.2,False,0.3157894736842105,68,0,api_football_fixtures_2024,,0,0,7.46765,88.89,31.58,12.0,20.17,60.56,68,54.48,220,74,5.83,5,6,7,8,100.0,65
270507,Cesare Casadei,Torino,C,22,15,13,1023,1,1,0,0,0,0,6.996,7.23,0.2,False,0.3421052631578947,88,0,api_football_fixtures_2024,,1,0,7.1481,85.09,34.21,4.5,7.56,59.13,88,53.26,237,82,5.51,5,6,7,8,100.0,65
322630,Giovanni Fabbian,Bologna,C,22,30,9,1023,3,1,0,0,0,0,6.699,7.0,0.2,False,0.2368421052631578,88,0,api_football_fixtures_2024,,2,0,6.8946499999999995,82.07,23.68,10.5,17.65,44.96,88,49.62,284,107,4.65,4,5,6,6,100.0,83
275776,Kristjan Asllani,Inter,C,23,22,10,1014,2,2,0,0,0,2,7.195,7.47,0.2,False,0.2631578947368421,78,2,api_football_fixtures_2024,,4,0,7.37375,87.77,26.32,16.0,26.89,48.71,78,53.39,236,81,5.55,5,6,7,8,100.0,65
1639,Marco Brescianini,Atalanta,C,25,29,9,1010,4,2,0,0,0,0,6.831,7.3,0.2,False,0.2368421052631578,68,0,api_football_fixtures_2024,,1,0,7.13585,84.94,23.68,15.0,25.21,45.05,68,50.0,278,102,4.73,4,5,6,6,100.0,83
325,Gianluca Gaetano,Cagliari,C,25,28,8,1003,2,4,0,0,0,0,6.72,7.08,0.2,False,0.2105263157894736,68,0,api_football_fixtures_2024,,0,0,6.954000000000001,82.77,21.05,12.0,20.17,44.34,68,47.58,308,114,4.22,3,4,5,5,100.0,112
44814,Lewis Ferguson,Bologna,C,26,16,10,985,1,1,0,0,0,1,7.069,7.32,0.2,False,0.2631578947368421,68,1,api_football_fixtures_2024,,0,0,7.23215,86.09,26.32,8.0,13.45,52.59,68,49.78,281,104,4.69,4,5,6,6,100.0,83
329,Piotr Zieliński,Inter,C,31,26,8,984,2,2,0,0,0,2,7.011,7.32,0.2,False,0.2105263157894736,38,2,api_football_fixtures_2024,,0,0,7.21185,85.84,21.05,16.0,26.89,44.64,38,46.89,315,119,4.08,3,4,5,5,100.0,112
203474,Nicola Zalewski,AS Roma,C,23,23,8,981,1,1,0,0,0,0,6.881,6.97,0.2,False,0.2105263157894736,78,0,api_football_fixtures_2024,,4,0,6.93885,82.59,21.05,4.5,7.56,45.6,78,46.19,325,122,3.94,3,4,5,5,100.0,112
31678,Jean-Daniel Akpa Akpro,Monza,C,33,14,12,970,0,0,0,0,0,0,6.585,6.44,0.2,False,0.3157894736842105,28,0,api_football_fixtures_2024,,4,0,6.49075,77.26,31.58,0.0,0.0,58.19,28,42.6,374,143,3.31,2,3,4,4,100.0,136
30532,Alfred Duncan,Venezia,C,32,16,12,959,0,0,0,0,0,0,6.851,6.79,0.2,False,0.3157894736842105,38,0,api_football_fixtures_2024,,2,0,6.81135,81.08,31.58,0.0,0.0,55.37,38,44.32,346,133,3.6,3,4,5,5,100.0,112
144740,Fisayo Dele-Bashiru,Lazio,C,24,20,12,953,3,1,0,0,0,0,6.848,7.35,0.2,False,0.3157894736842105,78,0,api_football_fixtures_2024,,0,0,7.1743,85.4,31.58,10.5,17.65,51.54,78,52.57,243,86,5.34,4,5,6,6,100.0,83
31507,Riccardo Sottil,Fiorentina,C,26,24,9,952,1,1,0,0,0,0,6.918,7.06,0.2,False,0.2368421052631578,68,0,api_football_fixtures_2024,,1,0,7.010299999999999,83.45,23.68,4.5,7.56,45.9,68,46.15,326,123,3.94,3,4,5,5,100.0,112
1696,Samuel Chukwueze,AC Milan,C,26,26,9,947,3,2,0,0,0,0,7.047,7.47,0.2,False,0.2368421052631578,68,0,api_football_fixtures_2024,,0,0,7.321949999999999,87.15,23.68,12.0,20.17,45.11,68,49.67,283,106,4.66,4,5,6,6,100.0,83
331046,Issa Doumbia,Venezia,C,22,24,10,943,0,0,0,0,0,0,6.613,6.61,0.2,False,0.2631578947368421,88,0,api_football_fixtures_2024,,0,0,6.6110500000000005,78.69,26.32,0.0,0.0,46.82,88,46.01,327,124,3.91,3,4,5,5,100.0,112
31734,Mattia Felici,Cagliari,C,24,20,9,923,0,3,0,0,0,0,6.665,6.79,0.2,False,0.2368421052631578,78,0,api_football_fixtures_2024,,1,0,6.74625,80.3,23.68,4.5,7.56,47.39,78,46.43,323,121,3.99,3,4,5,5,100.0,112
46170,Ivan Ilić,Torino,C,24,19,9,921,1,0,0,0,0,0,6.937,6.99,0.2,False,0.2368421052631578,78,0,api_football_fixtures_2024,,4,0,6.97145,82.98,23.68,3.0,5.04,47.96,78,46.82,317,120,4.07,3,4,5,5,100.0,112
182560,Oier Zarraga,Udinese,C,26,22,9,896,1,0,0,0,0,0,6.723,6.86,0.2,False,0.2368421052631578,68,0,api_football_fixtures_2024,,0,0,6.81205,81.09,23.68,3.0,5.04,46.02,68,44.96,339,130,3.72,3,4,5,5,100.0,112
211,Matías Vecino,Lazio,C,34,20,7,875,2,3,0,0,0,0,6.904,7.18,0.2,False,0.1842105263157894,28,0,api_football_fixtures_2024,,7,0,7.083399999999999,84.32,18.42,10.5,17.65,44.26,28,42.87,367,141,3.35,2,3,4,4,100.0,136
867,Grīgorīs Kastanos,Verona,C,27,27,8,866,1,1,0,0,0,0,6.791,6.87,0.2,False,0.2105263157894736,58,0,api_football_fixtures_2024,,4,0,6.842350000000001,81.45,21.05,4.5,7.56,42.8,58,43.43,361,138,3.45,2,3,4,4,100.0,136
22229,Jonathan Ikoné,Como,C,27,27,6,864,2,0,0,0,0,0,6.731,6.93,0.2,False,0.1578947368421052,58,0,api_football_fixtures_2024,,1,0,6.86035,81.66,15.79,6.0,10.08,40.92,58,42.4,378,146,3.28,2,3,4,4,100.0,136
286475,Edoardo Bove,Fiorentina,C,23,12,11,856,1,2,0,0,0,0,7.125,7.42,0.2,False,0.2894736842105263,78,0,api_football_fixtures_2024,,3,0,7.316750000000001,87.09,28.95,6.0,10.08,58.18,78,51.91,250,90,5.18,4,5,6,6,100.0,83
30436,Matteo Pessina,Monza,C,28,11,10,856,0,0,0,0,0,0,6.774,6.68,0.2,False,0.2631578947368421,58,0,api_football_fixtures_2024,,2,0,6.712899999999999,79.91,26.32,0.0,0.0,57.99,58,45.05,336,127,3.73,3,4,5,5,100.0,112
56396,Junior Messias,Genoa,C,34,17,8,851,1,1,0,0,0,0,6.797,7.0,0.2,False,0.2105263157894736,28,1,api_football_fixtures_2024,,1,0,6.9289499999999995,82.48,21.05,6.5,10.92,46.96,28,42.04,383,149,3.22,2,3,4,4,100.0,136
288769,Tommaso Baldanzi,AS Roma,C,22,31,5,848,1,1,0,0,0,0,6.659,6.76,0.2,False,0.131578947368421,88,0,api_football_fixtures_2024,,2,0,6.7246500000000005,80.04,13.16,4.5,7.56,39.19,88,43.49,360,137,3.46,2,3,4,4,100.0,136
866,Juan Cuadrado,Atalanta,D,37,23,7,825,0,2,0,0,0,0,7.06,7.08,0.2,False,0.1842105263157894,18,0,api_football_fixtures_2024,,3,0,7.073,92.06,18.42,3.0,11.86,42.46,18,42.77,369,165,2.01,1,2,3,3,100.0,139
48079,Jesper Karlsson,Lecce,C,27,20,9,800,2,0,0,0,0,1,6.615,6.84,0.2,False,0.2368421052631578,58,1,api_football_fixtures_2024,,3,0,6.7612499999999995,80.48,23.68,9.5,15.97,45.78,58,45.92,328,125,3.89,3,4,5,5,100.0,112
583,João Félix,AC Milan,A,26,15,8,767,2,0,0,0,0,0,7.071,7.37,0.2,False,0.2105263157894736,68,0,api_football_fixtures_2024,,3,0,7.26535,39.41,21.05,6.0,6.06,47.43,68,32.21,508,59,7.83,7,8,9,10,100.0,56
31615,Gaetano Castrovilli,Monza,C,28,21,8,759,0,0,0,0,0,0,6.617,6.62,0.2,False,0.2105263157894736,58,0,api_football_fixtures_2024,,0,0,6.61895,78.79,21.05,0.0,0.0,43.51,58,41.23,394,151,3.09,2,3,4,4,100.0,136
22239,Cheikh Niasse,Verona,C,25,11,8,757,0,0,0,0,0,0,6.77,6.59,0.2,False,0.2105263157894736,68,0,api_football_fixtures_2024,,4,0,6.653,79.19,21.05,0.0,0.0,52.14,68,43.64,358,136,3.48,2,3,4,4,100.0,136
182280,Kacper Urbański,Monza,C,21,15,7,755,1,0,0,0,0,0,6.801,6.9,0.2,False,0.1842105263157894,88,0,api_football_fixtures_2024,,3,0,6.86535,81.72,18.42,3.0,5.04,45.6,88,45.77,331,126,3.86,3,4,5,5,100.0,112
31390,Pasquale Mazzocchi,Napoli,D,30,20,7,735,0,0,1,0,0,0,6.667,6.62,0.2,False,0.1842105263157894,48,0,api_football_fixtures_2024,,2,0,6.63645,86.38,18.42,0.4,1.58,42.42,48,42.0,384,170,1.96,1,2,3,3,100.0,139
951,Michel Aebischer,Bologna,C,28,14,9,728,0,0,0,0,0,0,6.931,6.86,0.2,False,0.2368421052631578,58,0,api_football_fixtures_2024,,2,0,6.88485,81.95,23.68,0.0,0.0,49.65,58,43.75,355,135,3.5,3,4,5,5,100.0,112
335071,Medon Berisha,Lecce,C,22,17,7,722,0,1,0,0,0,0,6.919,6.83,0.2,False,0.1842105263157894,88,0,api_football_fixtures_2024,,5,0,6.861149999999999,81.67,18.42,1.5,2.52,43.79,88,44.98,338,129,3.72,3,4,5,5,100.0,112
284570,Brooke Norton-Cuffy,Genoa,D,21,14,8,721,0,0,0,0,0,0,6.531,6.53,0.2,False,0.2105263157894736,88,0,api_football_fixtures_2024,,0,0,6.53035,85.0,21.05,0.0,0.0,47.77,88,46.73,320,143,2.32,1,2,3,3,100.0,139
346866,Samuel Mbangula,Juventus,A,21,23,7,710,3,3,0,0,0,0,7.144,7.64,0.2,False,0.1842105263157894,88,0,api_football_fixtures_2024,,1,0,7.4664,46.79,18.42,13.5,13.64,40.95,88,36.31,463,50,10.78,9,11,13,14,100.0,47
137,Sergi Roberto,Como,D,33,13,8,696,0,1,0,0,0,0,6.748,6.67,0.2,False,0.2105263157894736,28,0,api_football_fixtures_2024,,4,0,6.6973,87.17,21.05,1.5,5.93,48.54,28,42.68,371,166,2.0,1,2,3,3,100.0,139
